City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Amnat Charoen,TH,2022-05-12 15:28:07,15.9167,104.75,81.82,75,100,7.29
297,Mizan Teferi,ET,2022-05-12 15:28:08,6.9833,35.5833,70.16,85,90,1.41
298,Snihurivka,UA,2022-05-12 15:28:08,47.0758,32.8052,69.48,43,25,14.03
299,Christchurch,NZ,2022-05-12 15:25:05,-43.5333,172.6333,46.94,88,100,2.3
300,Brae,GB,2022-05-12 15:28:09,60.3964,-1.353,48.18,87,99,23.64
301,Oistins,BB,2022-05-12 15:28:09,13.0667,-59.5333,86.09,66,40,21.85
302,Pitimbu,BR,2022-05-12 15:28:10,-7.4706,-34.8086,84.79,74,78,11.43
303,Touros,BR,2022-05-12 15:28:10,-5.1989,-35.4608,83.03,77,67,12.88
304,Nabha,IN,2022-05-12 15:28:10,30.3747,76.1486,100.62,11,0,3.02
305,Chauny,FR,2022-05-12 15:28:11,49.6151,3.2186,64.31,52,100,9.24
306,Scarborough,GB,2022-05-12 15:27:46,54.2797,-0.4044,61.79,51,88,7.0
307,Kahului,US,2022-05-12 15:28:11,20.8947,-156.47,73.85,78,0,4.0
308,Waddan,LY,2022-05-12 15:28:12,29.1614,16.139,75.79,36,57,16.49
309,Port Lincoln,AU,2022-05-12 15:28:12,-34.7333,135.8667,58.75,79,96,4.85
310,Havoysund,NO,2022-05-12 15:28:13,70.9963,24.6622,39.43,100,100,20.09
311,Abu Samrah,SY,2022-05-12 15:28:13,35.3029,37.1841,75.0,29,5,15.32
312,Bafilo,TG,2022-05-12 15:28:14,9.35,1.2667,88.81,29,44,8.5
313,Safaga,EG,2022-05-12 15:28:14,26.7292,33.9365,84.56,40,0,14.05
314,Gidam,IN,2022-05-12 15:28:15,18.9833,81.4,84.22,67,64,7.02
315,Port Hardy,CA,2022-05-12 15:28:15,50.6996,-127.4199,44.6,81,40,5.75
316,Shimoda,JP,2022-05-12 15:28:16,34.6667,138.95,63.1,97,100,5.68
317,Bontang,ID,2022-05-12 15:28:16,0.1333,117.5,78.33,89,80,4.29
318,Naze,JP,2022-05-12 15:28:16,28.3667,129.4833,72.52,83,96,13.76
319,Asau,RO,2022-05-12 15:28:21,46.4333,26.4,79.72,46,7,9.91
320,Carutapera,BR,2022-05-12 15:28:21,-1.195,-46.02,83.61,72,90,3.78
321,San Cristobal,VE,2022-05-12 15:28:22,7.7669,-72.225,71.78,51,98,6.87
322,Huarmey,PE,2022-05-12 15:29:22,-10.0681,-78.1522,67.98,79,73,7.81
323,Sao Miguel Do Araguaia,BR,2022-05-12 15:29:23,-13.275,-50.1628,91.27,31,69,1.88
324,Madimba,TZ,2022-05-12 15:29:23,-10.4,40.3333,78.3,72,2,12.68
325,Lasa,IT,2022-05-12 15:29:23,46.6166,10.7002,77.88,74,62,3.49
326,Thinadhoo,MV,2022-05-12 15:29:24,0.5333,72.9333,83.89,75,83,13.04
327,Poshekhonye,RU,2022-05-12 15:29:24,58.4993,39.1353,56.46,81,91,7.78
328,Stepnyak,KZ,2022-05-12 15:29:25,52.8339,70.7803,59.56,44,73,7.02
329,Imbituba,BR,2022-05-12 15:29:25,-28.24,-48.6703,69.1,63,4,13.0
330,Port Hedland,AU,2022-05-12 15:27:35,-20.3167,118.5667,69.85,78,73,0.0
331,El Cobre,CU,2022-05-12 15:29:26,20.0489,-75.9469,74.64,94,40,10.36
332,Mabiton,PH,2022-05-12 15:29:26,12.8334,123.2612,82.29,79,19,15.37
333,Rajshahi,BD,2022-05-12 15:29:27,24.3667,88.6,85.73,67,88,13.87
334,Fort Nelson,CA,2022-05-12 15:25:04,58.8053,-122.7002,36.99,87,75,0.0
335,Ballarat,AU,2022-05-12 15:25:09,-37.5662,143.8496,53.08,96,100,2.42
336,Qasigiannguit,GL,2022-05-12 15:29:27,68.8193,-51.1922,25.05,72,59,4.0
337,El Campo,US,2022-05-12 15:29:27,29.1966,-96.2697,85.77,61,40,11.5
338,Margate,GB,2022-05-12 15:28:38,51.3813,1.3862,64.11,59,40,7.0
339,Esmeraldas,BR,2022-05-12 15:29:28,-19.7625,-44.3139,84.31,49,99,5.32
340,Mondlo,ZA,2022-05-12 15:29:28,-27.983,30.7177,64.17,59,0,5.91
341,Charlottesville,US,2022-05-12 15:29:29,38.0293,-78.4767,69.4,84,100,6.91
342,Baghdad,IQ,2022-05-12 15:27:41,33.3406,44.4009,89.91,12,0,19.42
343,Nalut,LY,2022-05-12 15:29:29,30.3333,10.85,75.87,22,5,11.03
344,Piranhas,BR,2022-05-12 15:29:30,-16.4269,-51.8222,84.58,44,98,4.76
345,Kichera,RU,2022-05-12 15:29:30,55.9375,110.0997,41.79,75,21,5.32
346,Sobolevo,RU,2022-05-12 15:29:31,54.4299,31.8996,54.86,87,98,18.48
347,Barra Do Garcas,BR,2022-05-12 15:29:31,-15.89,-52.2567,84.78,51,75,6.91
348,Geraldton,AU,2022-05-12 15:29:32,-28.7667,114.6,55.81,88,100,2.3
349,Patnos,TR,2022-05-12 15:29:32,39.2336,42.8634,43.03,87,100,2.89
350,Adet,ET,2022-05-12 15:29:33,11.2644,37.4888,77.77,26,59,11.23
351,Qarayeri,AZ,2022-05-12 15:29:33,40.7886,46.3066,68.88,37,75,9.22
352,Vung Tau,VN,2022-05-12 15:29:34,10.346,107.0843,83.57,79,100,9.64
353,Riohacha,CO,2022-05-12 15:29:34,11.5444,-72.9072,84.31,74,0,11.5
354,Takoradi,GH,2022-05-12 15:29:35,4.8845,-1.7554,85.1,72,90,9.08
355,Coahuayana,MX,2022-05-12 15:29:35,18.7333,-103.6833,90.21,37,5,0.85
356,Lagos,NG,2022-05-12 15:26:21,6.5833,3.75,88.12,58,98,7.56
357,Awjilah,LY,2022-05-12 15:29:35,29.1081,21.2869,76.23,51,70,2.42
358,Necochea,AR,2022-05-12 15:28:19,-38.5473,-58.7368,56.08,58,87,11.3
359,Grootfontein,NA,2022-05-12 15:29:36,-19.5667,18.1167,80.17,17,0,4.61
360,Banff,CA,2022-05-12 15:29:36,51.1762,-115.5698,42.03,52,9,6.91
361,Hasaki,JP,2022-05-12 15:29:37,35.7333,140.8333,64.8,89,100,3.51
362,Port Blair,IN,2022-05-12 15:29:37,11.6667,92.75,78.84,89,75,1.14
363,Griffith,US,2022-05-12 15:25:53,41.5284,-87.4237,86.31,48,0,11.5
364,Road Town,VG,2022-05-12 15:29:38,18.4167,-64.6167,84.0,78,40,14.97
365,Emerald,AU,2022-05-12 15:29:38,-23.5333,148.1667,68.14,100,100,5.75
366,Iqaluit,CA,2022-05-12 15:29:38,63.7506,-68.5145,20.93,79,20,23.02
367,Cap-Chat,CA,2022-05-12 15:29:39,49.1001,-66.6821,55.4,62,5,13.8
368,Sao Caetano De Odivelas,BR,2022-05-12 15:29:39,-0.75,-48.02,80.74,84,99,2.33
369,Saint-Pierre,RE,2022-05-12 15:29:40,-21.3393,55.4781,76.68,69,75,8.05
370,Oranjemund,NA,2022-05-12 15:30:40,-28.55,16.4333,56.88,81,62,11.43
371,Husavik,IS,2022-05-12 15:30:41,66.0449,-17.3389,33.17,98,100,19.66
372,Popondetta,PG,2022-05-12 15:30:41,-8.7537,148.2534,73.6,97,99,2.66
373,Ginda,IN,2022-05-12 15:30:41,30.6945,78.4932,62.13,71,60,7.76
374,Pangnirtung,CA,2022-05-12 15:30:42,66.1451,-65.7125,21.2,79,75,14.97
375,Lagoa,PT,2022-05-12 15:30:42,39.05,-27.9833,60.15,67,100,9.71
376,Agirish,RU,2022-05-12 15:30:43,61.9247,63.0231,44.42,92,64,4.0
377,Luorong,CN,2022-05-12 15:30:43,24.4058,109.6086,70.68,87,96,4.76
378,Melito Di Porto Salvo,IT,2022-05-12 15:30:43,37.9222,15.7714,75.09,38,40,17.27
379,Commerce,US,2022-05-12 15:30:06,34.0006,-118.1598,69.82,36,0,4.61
380,Bundaberg,AU,2022-05-12 15:30:44,-24.85,152.35,74.21,97,100,8.99
381,Rosario Oeste,BR,2022-05-12 15:30:44,-14.8361,-56.4275,86.11,52,99,3.13
382,Guerrero Negro,MX,2022-05-12 15:30:45,27.9769,-114.0611,66.81,54,32,5.46
383,Tilichiki,RU,2022-05-12 15:30:45,60.4667,166.1,29.41,97,100,5.97
384,Salzwedel,DE,2022-05-12 15:30:45,52.85,11.15,68.65,55,96,10.11
385,Chuy,UY,2022-05-12 15:30:46,-33.6971,-53.4616,62.08,57,39,8.08
386,Darhan,MN,2022-05-12 15:30:46,49.4867,105.9228,45.43,37,0,5.41
387,Kletskaya,RU,2022-05-12 15:30:47,49.3145,43.0584,62.42,56,82,12.82
388,Bloemfontein,ZA,2022-05-12 15:30:47,-29.1211,26.214,71.08,16,20,5.75
389,Nome,US,2022-05-12 15:30:47,64.5011,-165.4064,30.27,100,100,12.66
390,Jinchang,CN,2022-05-12 15:30:48,38.4953,102.1739,53.31,57,94,7.43
391,Eydhafushi,MV,2022-05-12 15:30:48,5.1033,73.0708,83.97,79,100,21.79
392,Hofn,IS,2022-05-12 15:27:56,64.2539,-15.2082,41.02,65,100,11.5
393,Sembakung,ID,2022-05-12 15:30:52,3.8167,117.25,73.89,99,92,1.01
394,Kirakira,SB,2022-05-12 15:30:53,-10.4544,161.9205,79.21,81,79,2.59
395,Yarmouth,US,2022-05-12 15:30:53,41.7057,-70.2286,62.96,89,100,11.5
396,Naters,CH,2022-05-12 15:30:54,46.3254,7.9891,75.72,85,84,0.65
397,Lhokseumawe,ID,2022-05-12 15:30:54,5.1801,97.1507,80.89,82,64,2.35
398,Wageningen,NL,2022-05-12 15:30:54,51.9667,5.6667,69.12,42,100,11.5
399,Praya,CV,2022-05-12 15:27:37,14.9215,-23.5087,88.34,35,0,20.71
400,Muroto,JP,2022-05-12 15:30:55,33.2833,134.15,69.75,98,100,15.75
401,Frontera,MX,2022-05-12 15:30:55,26.9333,-101.45,84.33,57,41,1.99
402,Pierre,US,2022-05-12 15:30:56,44.3683,-100.351,66.27,88,100,18.41
403,Ewo,CG,2022-05-12 15:30:56,-0.8725,14.8206,75.02,87,95,4.25
404,Chaykovskiy,RU,2022-05-12 15:30:56,56.7686,54.1148,49.69,77,90,9.22
405,Muros,ES,2022-05-12 15:30:57,42.7762,-9.0603,78.15,62,100,10.47
406,Shelton,US,2022-05-12 15:30:57,41.3165,-73.0932,76.12,79,100,9.22
407,Betioky,MG,2022-05-12 15:30:58,-23.7167,44.3833,72.63,46,0,11.45
408,Tonantins,BR,2022-05-12 15:30:58,-2.8731,-67.8022,80.76,89,69,3.22
409,El Alto,PE,2022-05-12 15:30:59,-4.2714,-81.2147,73.06,71,95,8.84
410,Koygorodok,RU,2022-05-12 15:30:59,60.445,50.9968,51.62,55,32,9.82
411,Bako,ET,2022-05-12 15:30:59,5.7833,36.5667,69.08,71,62,3.85
412,Cockburn Town,TC,2022-05-12 15:31:00,21.4612,-71.1419,80.1,81,100,13.91
413,Kenai,US,2022-05-12 15:32:00,60.5544,-151.2583,38.03,98,0,0.0
414,Quatre Cocos,MU,2022-05-12 15:32:01,-20.2078,57.7625,75.31,83,33,5.86
415,Tefe,BR,2022-05-12 15:32:01,-3.3542,-64.7114,82.51,94,75,11.5
416,Japura,ID,2022-05-12 15:27:11,-0.3167,102.35,76.37,90,74,5.08
417,Aykhal,RU,2022-05-12 15:32:02,66.0,111.5,23.31,99,73,6.62
418,Swan River,CA,2022-05-12 15:32:04,52.1058,-101.2676,55.29,62,84,2.3
419,Pacasmayo,PE,2022-05-12 15:32:04,-7.4006,-79.5714,69.01,75,95,12.48
420,Saint George,US,2022-05-12 15:32:05,37.1041,-113.5841,58.78,33,0,4.0
421,Buraydah,SA,2022-05-12 15:32:05,26.326,43.975,97.25,8,0,10.71
422,Antofagasta,CL,2022-05-12 15:32:06,-23.65,-70.4,69.22,59,36,7.2
423,Camopi,GF,2022-05-12 15:32:06,3.1655,-52.3158,83.91,69,56,5.79
424,Sisimiut,GL,2022-05-12 15:32:07,66.9395,-53.6735,25.74,71,71,14.27
425,Kinshasa,CD,2022-05-12 15:32:07,-4.3246,15.3215,84.96,69,36,2.42
426,Morant Bay,JM,2022-05-12 15:32:08,17.8815,-76.4093,85.62,66,9,12.86
427,Jumla,NP,2022-05-12 15:32:08,29.2747,82.1838,57.81,93,79,2.93
428,Saint Simons,US,2022-05-12 15:30:04,31.1352,-81.3901,75.24,54,100,11.5
429,Sorland,NO,2022-05-12 15:28:22,67.667,12.6934,44.46,95,97,12.28
430,Lavrentiya,RU,2022-05-12 15:27:24,65.5833,-171.0,31.33,87,73,11.54
431,Masuguru,TZ,2022-05-12 15:32:09,-11.3667,38.4167,73.92,63,3,1.19
432,Coos Bay,US,2022-05-12 15:32:09,43.3665,-124.2179,49.98,98,100,6.91
433,Esso,RU,2022-05-12 15:32:10,55.9333,158.7,37.65,96,100,4.05
434,Whitley Bay,GB,2022-05-12 15:32:10,55.0397,-1.4471,58.48,51,75,16.11
435,Tigil,RU,2022-05-12 15:32:11,57.8,158.6667,39.83,72,100,3.89
436,Berasia,IN,2022-05-12 15:32:12,23.6333,77.4333,95.45,13,24,4.18
437,Fairlie,GB,2022-05-12 15:32:13,55.756,-4.8556,57.11,81,100,7.0
438,Boralday,KZ,2022-05-12 15:32:14,43.3578,76.8594,66.06,63,75,6.71
439,Millinocket,US,2022-05-12 15:29:11,45.6573,-68.7098,75.31,27,0,9.22
440,Pitrufquen,CL,2022-05-12 15:32:14,-38.9833,-72.65,50.02,100,100,5.75
441,Micheweni,TZ,2022-05-12 15:32:15,-4.9667,39.8333,79.95,77,26,14.03
442,Karpogory,RU,2022-05-12 15:32:15,64.0019,44.4451,58.3,60,72,1.86
443,Udachnyy,RU,2022-05-12 15:32:16,66.4167,112.4,34.45,92,45,6.17
444,Odda,NO,2022-05-12 15:32:16,60.0691,6.5457,50.77,100,100,5.75
445,Karaton,ID,2022-05-12 15:32:17,-6.3424,106.1045,78.1,87,90,7.27
446,Bohonye,HU,2022-05-12 15:32:17,46.4134,17.3804,85.51,52,7,3.58
447,Dvinskoy,RU,2022-05-12 15:32:18,62.1535,45.1175,55.89,72,74,11.86
448,Houma,US,2022-05-12 15:29:02,29.5958,-90.7195,84.0,74,0,8.05
449,Saint-Georges,GD,2022-05-12 15:32:18,12.0564,-61.7485,85.68,66,20,32.21
450,Council Bluffs,US,2022-05-12 15:29:00,41.2619,-95.8608,84.31,67,75,17.27
451,Sovetskiy,RU,2022-05-12 15:32:19,61.3614,63.5842,46.53,86,34,2.1
452,Sawakin,SD,2022-05-12 15:32:19,19.1059,37.3321,85.78,56,0,7.65
453,Qaqortoq,GL,2022-05-12 15:32:19,60.7167,-46.0333,35.65,93,100,3.67
454,Gamba,GA,2022-05-12 15:32:20,-2.65,10.0,79.03,86,82,7.45
455,Salinopolis,BR,2022-05-12 15:32:20,-0.6136,-47.3561,81.59,79,91,5.21
456,Usinsk,RU,2022-05-12 15:32:21,65.9939,57.5281,45.48,90,100,21.9
457,Adeje,ES,2022-05-12 15:32:21,28.1227,-16.726,76.01,71,40,8.05
458,Kishi,NG,2022-05-12 15:32:22,9.0833,3.85,97.32,33,66,6.38
459,Khorramshahr,IR,2022-05-12 15:33:22,30.4397,48.1664,98.55,9,0,13.8
460,Ingham,US,2022-05-12 15:33:22,42.6,-84.3833,80.55,32,0,9.22
461,Den Helder,NL,2022-05-12 15:33:23,52.9599,4.7593,62.98,70,65,16.11
462,Lukulu,ZM,2022-05-12 15:33:23,-14.3707,23.242,73.17,46,7,2.93
463,Khandyga,RU,2022-05-12 15:33:24,62.6667,135.6,23.68,100,90,2.33
464,Kitzbuhel,AT,2022-05-12 15:33:24,47.4464,12.3922,66.16,83,85,2.64
465,Nichinan,JP,2022-05-12 15:33:24,31.6,131.3667,69.87,95,100,2.33
466,Henderson,US,2022-05-12 15:32:48,36.0397,-114.9819,64.65,24,0,11.5
467,Balkhash,KZ,2022-05-12 15:33:25,46.844,74.9804,66.67,43,63,6.29
468,Yokadouma,CM,2022-05-12 15:33:25,3.5167,15.05,84.04,60,91,1.88
469,Abu Zabad,SD,2022-05-12 15:33:26,12.35,29.25,96.19,27,70,13.53
470,Great Falls,US,2022-05-12 15:33:26,47.5002,-111.3008,46.67,91,100,9.22
471,Namatanai,PG,2022-05-12 15:33:26,-3.6667,152.4333,79.52,82,100,4.38
472,Cascais,PT,2022-05-12 15:33:27,38.6979,-9.4215,85.82,38,0,8.05
473,Raudeberg,NO,2022-05-12 15:33:27,61.9875,5.1352,45.95,83,99,20.36
474,Daru,PG,2022-05-12 15:33:28,-9.0763,143.2092,77.85,92,41,7.47
475,Rochdale,GB,2022-05-12 15:28:59,53.6177,-2.1552,59.49,51,91,3.0
476,Poum,NC,2022-05-12 15:33:28,-20.2333,164.0167,76.68,76,100,28.99
477,Tsuruga,JP,2022-05-12 15:33:28,35.6455,136.0558,65.64,95,100,5.7
478,Hovd,MN,2022-05-12 15:33:29,48.0056,91.6419,44.78,23,90,1.57
479,Huangnihe,CN,2022-05-12 15:33:29,43.5583,128.0239,36.73,50,17,3.56
480,San Ramon De La Nueva Oran,AR,2022-05-12 15:33:30,-23.1322,-64.326,74.93,51,91,4.52
481,Acapulco,MX,2022-05-12 15:31:54,16.8634,-99.8901,87.62,58,75,0.0
482,Nepa Nagar,IN,2022-05-12 15:33:30,21.4667,76.4,103.28,12,73,3.6
483,Cap Malheureux,MU,2022-05-12 15:33:30,-19.9842,57.6142,73.47,84,7,1.99
484,Mount Isa,AU,2022-05-12 15:33:31,-20.7333,139.5,56.97,100,34,3.44
485,Larsnes,NO,2022-05-12 15:33:31,62.2028,5.5773,48.02,78,100,15.23
486,Miraflores,MX,2022-05-12 15:33:32,19.2167,-98.8083,64.02,19,0,2.98
487,Baruun-Urt,MN,2022-05-12 15:33:32,46.6806,113.2792,39.34,69,99,20.45
488,Wodonga,AU,2022-05-12 15:31:24,-36.1167,146.8833,61.97,100,100,3.44
489,Mantua,IT,2022-05-12 15:33:32,45.1667,10.7833,84.97,45,22,5.01
490,Olinda,BR,2022-05-12 15:31:04,-8.0089,-34.8553,85.73,70,40,9.22
491,Roald,NO,2022-05-12 15:33:33,62.5833,6.1333,48.34,71,75,21.85
492,Trinidad,BO,2022-05-12 15:33:33,-14.8333,-64.9,78.78,69,20,8.05
493,Casambalangan,PH,2022-05-12 15:33:34,18.3765,122.1274,79.5,87,93,2.86
494,Gardone Val Trompia,IT,2022-05-12 15:33:34,45.6942,10.187,81.34,53,28,4.81
495,Hokitika,NZ,2022-05-12 15:33:34,-42.7167,170.9667,51.21,80,100,4.52
496,Hellendoorn,NL,2022-05-12 15:33:35,52.3902,6.448,68.0,43,91,11.56
497,Atar,MR,2022-05-12 15:31:07,20.5169,-13.0499,104.05,16,0,18.41
498,Puerto Madero,MX,2022-05-12 15:33:35,14.7208,-92.4215,88.0,70,0,0.0
499,Lewiston,US,2022-05-12 15:31:49,44.1003,-70.2148,79.92,33,6,1.01
500,Dolzhanskaya,RU,2022-05-12 15:33:36,46.6311,37.8039,58.66,67,32,18.23
501,Butajira,ET,2022-05-12 15:33:36,8.1167,38.3667,69.19,25,81,9.17
502,Ceres,US,2022-05-12 15:31:53,37.5949,-120.9577,56.05,62,0,6.91
503,Coquimbo,CL,2022-05-12 15:32:31,-29.9533,-71.3436,55.13,94,100,5.75
504,Abu Dhabi,AE,2022-05-12 15:32:31,24.4667,54.3667,87.82,49,0,17.27
505,Sampit,ID,2022-05-12 15:33:37,-2.5333,112.95,75.42,97,100,1.12
506,Nombre De Dios,MX,2022-05-12 15:33:37,23.85,-104.2333,77.67,33,42,1.74
507,Buala,SB,2022-05-12 15:34:37,-8.145,159.5921,80.04,79,99,2.95
508,Simplicio Mendes,BR,2022-05-12 15:34:38,-7.8539,-41.9103,96.96,29,37,6.15
509,Imeni Babushkina,RU,2022-05-12 15:34:38,59.7573,43.1285,51.19,77,99,12.46
510,Turbat,PK,2022-05-12 15:34:39,26.0023,63.044,95.41,20,3,16.67
511,General Roca,AR,2022-05-12 15:34:39,-39.0333,-67.5833,55.78,80,100,2.93
512,Kurumkan,RU,2022-05-12 15:34:40,54.3,110.3,41.36,67,9,4.72
513,Vao,NC,2022-05-12 15:34:40,-22.6667,167.4833,72.41,61,100,27.02
514,Mitu,CO,2022-05-12 15:34:40,1.1983,-70.1733,79.27,92,87,2.82
515,Caxito,AO,2022-05-12 15:34:41,-8.5785,13.6643,80.02,82,99,7.45
516,Kuching,MY,2022-05-12 15:34:41,1.55,110.3333,75.42,100,20,3.44
517,Akyab,MM,2022-05-12 15:34:42,20.15,92.9,81.1,82,11,5.12
518,Kyabe,TD,2022-05-12 15:34:42,9.4515,18.9449,102.02,23,70,2.64
519,La Rochelle,FR,2022-05-12 15:32:48,46.1667,-1.15,64.47,72,75,11.5
520,Tsiroanomandidy,MG,2022-05-12 15:34:43,-18.7667,46.0333,66.34,56,0,1.68
521,Ambilobe,MG,2022-05-12 15:34:43,-13.2,49.05,73.74,90,49,4.25
522,Blackwater,AU,2022-05-12 15:32:40,-23.5833,148.8833,68.04,94,98,3.76
523,Bulgan,MN,2022-05-12 15:34:44,48.8125,103.5347,41.04,36,89,3.33
524,Tvoroyri,FO,2022-05-12 15:34:44,61.5556,-6.8111,46.87,86,100,24.11
525,Kyritz,DE,2022-05-12 15:34:44,52.9421,12.397,67.82,57,89,11.16
526,Khuzhir,RU,2022-05-12 15:34:45,53.1939,107.3397,38.88,73,2,5.19
527,Ambunti,PG,2022-05-12 15:34:45,-4.2365,142.8448,73.49,99,47,2.53
528,Laguna,US,2022-05-12 15:34:45,38.421,-121.4238,55.08,64,0,10.36
529,Barranca,PE,2022-05-12 15:34:46,-10.75,-77.7667,67.19,77,75,8.34
530,Boguchany,RU,2022-05-12 15:34:46,58.3814,97.4531,50.02,48,89,0.65
531,Lata,PT,2022-05-12 15:34:47,40.1629,-8.3327,82.49,42,19,11.65
532,Nikolayevsk-Na-Amure,RU,2022-05-12 15:34:47,53.1406,140.73,40.98,98,100,2.01
533,Anadyr,RU,2022-05-12 15:34:47,64.75,177.4833,32.5,93,40,11.18
534,Changji,CN,2022-05-12 15:34:48,44.0167,87.3167,66.99,42,0,6.71
535,Kurilsk,RU,2022-05-12 15:34:48,45.2333,147.8833,43.86,98,84,4.41
536,Umm Lajj,SA,2022-05-12 15:34:49,25.0213,37.2685,84.79,50,0,15.12
537,Morgan City,US,2022-05-12 15:34:49,29.6994,-91.2068,83.01,53,0,5.14
